0.0	2	1
16.001900000000006	2	1
32.003600000000006	2	1
44.00540000000001	2	1
60.0069	2	1
74.99199999999999	2	1
89.99369999999999	2	1
105.9956	2	1
118.99709999999999	2	1
136.99919999999997	2	1
149.00060000000002	2	1
168.0029	2	1
179.98809999999997	2	1
192.98919999999998	2	1
207.00740000000002	2	1
217.99200000000002	2	1
230.99349999999998	2	1
248.99560000000002	2	1
262.99739999999997	2	1
276.0155	2	1
291.0006	2	1
306.0024	2	1
325.0047	2	1
337.0065	2	1
350.0075	2	1
364.9928	2	1
376.9941	2	1
394.0127	2	1
407.01419999999996	2	1
418.999	2	1
437.00109999999995	2	1
449.00300000000004	2	1
