0.0	2	1
18.984700000000004	2	1
32.98559999999999	2	1
46.96990000000001	2	1
60.9876	2	1
74.9885	2	1
90.9729	2	1
103.99050000000001	2	1
116.99140000000001	2	1
130.99239999999998	2	1
145.9934	2	1
158.9943	2	1
176.99559999999997	2	1
188.9801	2	1
200.98059999999998	2	1
213.9814	2	1
225.98219999999998	2	1
236.99969999999996	2	1
248.9839	2	1
264.985	2	1
277.9859	2	1
295.9871	2	1
310.9881	2	1
324.9724	2	1
339.9902	2	1
358.9914	2	1
377.976	2	1
391.99379999999996	2	1
404.9946	2	1
415.97869999999995	2	1
432.9966	2	1
443.98060000000004	2	1
