0.0	2	1
19.002099999999984	2	1
32.9871	2	1
47.00540000000001	2	1
60.990399999999966	2	1
75.00869999999998	2	1
91.01060000000001	2	1
104.01209999999998	2	1
117.01369999999997	2	1
130.99849999999998	2	1
146.00029999999998	2	1
159.0018	2	1
177.0039	2	1
188.98899999999998	2	1
201.00669999999997	2	1
213.9916	2	1
226.0097	2	1
236.99439999999998	2	1
248.9957	2	1
264.9976	2	1
277.99899999999997	2	1
296.00129999999996	2	1
311.003	2	1
325.0047	2	1
340.00640000000004	2	1
359.00849999999997	2	1
378.0107	2	1
391.9958	2	1
404.99729999999994	2	1
416.0152	2	1
433.00050000000005	2	1
444.00179999999995	2	1
