0.0	2	1
18.99990000000001	2	1
32.992900000000006	2	1
47.00189999999999	2	1
60.995099999999994	2	1
75.0049	2	1
90.98970000000001	2	1
103.99070000000002	2	1
116.9909	2	1
130.99220000000003	2	1
145.993	2	1
158.9939	2	1
176.99510000000004	2	1
188.99630000000002	2	1
200.98990000000003	2	1
213.98830000000004	2	1
225.99170000000004	2	1
236.99900000000002	2	1
248.99990000000003	2	1
265.00120000000004	2	1
278.0009	2	1
295.9897	2	1
310.9882	2	1
324.9896	2	1
339.99010000000004	2	1
358.9909	2	1
377.9909	2	1
391.9931	2	1
404.99440000000004	2	1
415.98990000000003	2	1
432.9959	2	1
443.99289999999996	2	1
