0.0	2	1
19.002200000000002	2	1
33.0038	2	1
46.9888	2	1
61.007099999999994	2	1
74.99199999999999	2	1
90.994	2	1
103.99539999999999	2	1
116.99690000000001	2	1
130.9986	2	1
146.017	2	1
159.0019	2	1
177.0039	2	1
189.0058	2	1
201.00679999999997	2	1
214.0083	2	1
226.00969999999998	2	1
236.9944	2	1
249.01239999999999	2	1
264.99760000000003	2	1
277.9992	2	1
296.0013	2	1
311.00300000000004	2	1
325.0046	2	1
339.98969999999997	2	1
358.9919	2	1
377.9941	2	1
392.01250000000005	2	1
405.01390000000004	2	1
415.9986	2	1
433.00070000000005	2	1
444.0018	2	1
