0.0	2	1
16.001999999999995	2	1
32.00389999999999	2	1
44.0052	2	1
60.00719999999998	2	1
75.00889999999998	2	1
89.9939	2	1
105.9958	2	1
118.9973	2	1
136.9994	2	1
149.0008	2	1
168.00310000000002	2	1
180.00490000000002	2	1
193.00599999999997	2	1
207.00759999999997	2	1
217.99219999999997	2	1
230.9937	2	1
248.9959	2	1
262.9975	2	1
276.0157	2	1
291.00079999999997	2	1
306.0026	2	1
325.0048	2	1
337.0067	2	1
350.0077	2	1
364.9929	2	1
376.9942	2	1
394.01279999999997	2	1
407.0144	2	1
418.99909999999994	2	1
437.00129999999996	2	1
449.00309999999996	2	1
