0.0	2	1
16.00099999999999	2	1
32.00229999999999	2	1
44.002999999999986	2	1
60.004099999999994	2	1
74.98859999999999	2	1
90.0062	2	1
106.00739999999999	2	1
118.9916	2	1
137.0096	2	1
149.0103	2	1
168.0116	2	1
180.0129	2	1
193.0134	2	1
206.99759999999998	2	1
218.015	2	1
230.9993	2	1
249.0005	2	1
263.0015	2	1
276.00239999999997	2	1
291.0035	2	1
305.9878	2	1
324.9891	2	1
337.007	2	1
349.9908	2	1
365.00849999999997	2	1
377.0095	2	1
393.9939	2	1
406.9948	2	1
418.99559999999997	2	1
436.99679999999995	2	1
449.0148	2	1
