0.0	2	1
15.998999999999995	2	1
31.997899999999987	2	1
44.001599999999996	2	1
60.0	2	1
75.00379999999998	2	1
89.99199999999999	2	1
106.007	2	1
119.0053	2	1
136.99390000000002	2	1
148.99409999999997	2	1
167.9972	2	1
180.00140000000002	2	1
192.99890000000002	2	1
207.00809999999998	2	1
217.9988	2	1
231.0153	2	1
249.0031	2	1
262.99699999999996	2	1
275.995	2	1
290.9992	2	1
306.0027	2	1
325.0032	2	1
337.0063	2	1
349.9906	2	1
365.009	2	1
376.99490000000003	2	1
394.0052999999999	2	1
407.0036	2	1
419.0069	2	1
436.9954	2	1
448.99789999999996	2	1
