0.0	2	1
16.001199999999997	2	1
32.01889999999999	2	1
44.0031	2	1
60.00419999999998	2	1
75.00529999999999	2	1
90.0063	2	1
106.0074	2	1
119.0082	2	1
137.0095	2	1
148.99360000000001	2	1
168.0116	2	1
179.9962	2	1
192.99670000000003	2	1
206.9977	2	1
217.9984	2	1
230.99940000000004	2	1
249.0005	2	1
263.0183	2	1
276.0024	2	1
291.0034	2	1
306.00440000000003	2	1
325.0057	2	1
337.007	2	1
350.0075	2	1
365.0085	2	1
377.0094	2	1
394.0105	2	1
406.99469999999997	2	1
419.01239999999996	2	1
437.0135	2	1
448.9981	2	1
