0.0	2	1
16.015600000000006	2	1
32.0145	2	1
44.00140000000002	2	1
60.00040000000001	2	1
75.00550000000001	2	1
89.99210000000002	2	1
106.00810000000001	2	1
119.0068	2	1
137.0118	2	1
148.99780000000004	2	1
167.99580000000003	2	1
179.99720000000002	2	1
192.99970000000002	2	1
206.9927	2	1
217.99869999999999	2	1
231.0161	2	1
249.0007	2	1
262.9975	2	1
275.9954	2	1
290.9993	2	1
306.0041	2	1
325.004	2	1
336.991	2	1
350.0047	2	1
365.0099	2	1
376.9937	2	1
394.00610000000006	2	1
407.00469999999996	2	1
418.99160000000006	2	1
436.99620000000004	2	1
449.0005	2	1
