0.0	2	1
16.001099999999994	2	1
32.0022	2	1
44.003399999999985	2	1
60.00410000000001	2	1
75.00519999999999	2	1
89.98960000000001	2	1
105.99069999999999	2	1
118.99159999999999	2	1
136.99290000000002	2	1
149.0102	2	1
167.995	2	1
180.01279999999997	2	1
192.9968	2	1
206.99759999999998	2	1
217.9984	2	1
230.99919999999997	2	1
249.0172	2	1
263.0014	2	1
276.00239999999997	2	1
291.0034	2	1
306.0044	2	1
325.00579999999997	2	1
336.9903	2	1
350.0075	2	1
364.9919	2	1
376.9926	2	1
394.0105	2	1
407.0114	2	1
418.99559999999997	2	1
436.9968999999999	2	1
448.99809999999997	2	1
