0.0	2	1
19.00139999999999	2	1
33.0098	2	1
47.00529999999999	2	1
60.996300000000005	2	1
74.99849999999999	2	1
91.0006	2	1
104.0022	2	1
117.00269999999999	2	1
131.0002	2	1
146.0041	2	1
159.00369999999998	2	1
177.00960000000003	2	1
188.9964	2	1
200.9966	2	1
213.9982	2	1
225.99880000000002	2	1
236.99630000000002	2	1
248.9998	2	1
264.9998	2	1
277.99830000000003	2	1
296.0042	2	1
311.0089	2	1
325.0027	2	1
339.9963	2	1
358.9977	2	1
378.0002	2	1
392.0018	2	1
405.0017	2	1
416.005	2	1
433.0048	2	1
443.99730000000005	2	1
