0.0	2	1
18.995000000000005	2	1
33.006299999999996	2	1
47.00229999999999	2	1
60.997900000000016	2	1
75.00919999999999	2	1
90.99430000000001	2	1
104.0	2	1
117.012	2	1
130.998	2	1
146.0027	2	1
158.9985	2	1
177.00889999999998	2	1
189.00580000000002	2	1
201.0011	2	1
213.9971	2	1
225.9937	2	1
237.005	2	1
249.00209999999998	2	1
264.9976	2	1
277.9929	2	1
296.0039	2	1
310.9984	2	1
325.0111	2	1
340.0061	2	1
358.9999	2	1
378.01030000000003	2	1
392.005	2	1
405.0017	2	1
415.997	2	1
433.0081	2	1
444.0019	2	1
