0.0	2	1
19.0021	2	1
33.0038	2	1
47.00540000000001	2	1
61.007099999999994	2	1
74.99210000000001	2	1
90.99400000000001	2	1
103.9955	2	1
116.997	2	1
130.99869999999999	2	1
146.01710000000003	2	1
159.00189999999998	2	1
177.00400000000002	2	1
189.00580000000002	2	1
201.0068	2	1
214.0084	2	1
226.00990000000002	2	1
236.99450000000002	2	1
249.0124	2	1
264.9977	2	1
277.99920000000003	2	1
296.0013	2	1
311.0031	2	1
325.0047	2	1
339.9898	2	1
358.992	2	1
377.9943	2	1
392.0126	2	1
405.014	2	1
415.99870000000004	2	1
433.0007	2	1
444.002	2	1
