0.0	2	1
19.002200000000002	2	1
33.0039	2	1
46.9889	2	1
61.0072	2	1
74.9921	2	1
90.994	2	1
103.99549999999999	2	1
116.99699999999999	2	1
130.99869999999999	2	1
146.0171	2	1
158.9853	2	1
177.0041	2	1
189.0058	2	1
201.0069	2	1
214.00840000000002	2	1
226.0099	2	1
236.9944	2	1
249.01250000000002	2	1
265.0144	2	1
277.99929999999995	2	1
296.01800000000003	2	1
311.0031	2	1
325.00469999999996	2	1
339.98979999999995	2	1
358.99210000000005	2	1
377.9942	2	1
392.01250000000005	2	1
405.0141	2	1
415.9987	2	1
433.0008	2	1
444.00199999999995	2	1
