0.0	2	1
18.9846	2	1
32.98559999999998	2	1
46.9701	2	1
60.98749999999998	2	1
74.9718	2	1
90.97299999999998	2	1
103.9905	2	1
116.9914	2	1
130.99229999999997	2	1
145.9933	2	1
158.99429999999998	2	1
176.99549999999996	2	1
188.9802	2	1
200.98049999999998	2	1
213.98139999999998	2	1
225.98229999999998	2	1
236.99960000000002	2	1
248.98389999999998	2	1
264.985	2	1
277.9859	2	1
295.98699999999997	2	1
310.98810000000003	2	1
324.9724	2	1
339.9901	2	1
358.97479999999996	2	1
377.9761	2	1
391.9937	2	1
404.9946	2	1
415.9787	2	1
432.99649999999997	2	1
443.9806	2	1
