0.0	2	1
18.983900000000006	2	1
32.98910000000001	2	1
46.98570000000001	2	1
60.978899999999996	2	1
74.98800000000001	2	1
90.9869	2	1
104.00189999999999	2	1
116.984	2	1
130.9928	2	1
145.99790000000002	2	1
158.995	2	1
177.00029999999998	2	1
188.98740000000004	2	1
200.9839	2	1
213.985	2	1
225.9923	2	1
236.98420000000004	2	1
249.00480000000005	2	1
264.9869	2	1
277.985	2	1
295.9896	2	1
310.99170000000004	2	1
324.987	2	1
339.99100000000004	2	1
358.97900000000004	2	1
377.9907	2	1
391.9834	2	1
404.9982	2	1
415.9911	2	1
432.9846	2	1
443.99270000000007	2	1
